web-scraper-order,web-scraper-start-url,title,body
1650413961-927,https://www.inshorts.com/en/read,Vande Bharat Express trains to run between Khajuraho and Delhi,"The Vande Bharat Express train will operate between Khajuraho and Delhi soon, Railway Minister Ashwini Vaishnaw has announced. He said, ""Two rake points have been approved at Chhatarpur and Khajuraho. Rail tickets can now be obtained from 45,000 post offices"". Vaishnaw, who was on a visit to Khajuraho, further said that after redevelopment, Khajuraho will become a world-class station."
1650413961-1174,https://www.inshorts.com/en/read,B'luru teen gets 36 stitches as 2 men stab him after failed robbery attempt,"A 16-year-old boy received 36 stitches after two bike-borne men stabbed him after a failed robbery attempt in Bengaluru. The  robbers were following the victim when he was returning home from an eatery. They stopped boy to ask for his valuables. When he denied having anything, robbers forcefully stripped him. When the boy resisted, they stabbed him and ran away."
1650413961-760,https://www.inshorts.com/en/read,Scientists name new millipede species Nannaria swiftae after Taylor Swift,"Scientists have discovered 17 new species of millipedes living in Appalachian Mountains of the US and named one of them Nannaria swiftae after singer-songwriter Taylor Swift. As per the scientists, the species is named after Taylor ""in recognition of her talent as a songwriter and performer and in appreciation of the enjoyment her music has brought [scientist Derek Hennen]""."
1650413961-776,https://www.inshorts.com/en/read,"Massive fire breaks out at plastic factory in Ludhiana, 2 severely injured","A massive fire broke out at a plastic factory in Ludhiana on Monday evening and two labourers, aged 18 and 40, were severely injured, officials said. The victims had suffered third-degree burns on their face, chest and legs, a hospital's deputy medical superintendent said. ""It took around half an hour to bring the flames under control,"" an official added."
1650413961-547,https://www.inshorts.com/en/read,Losing 'iconic' Monaco Grand Prix would be a 'shocker': Pierre Gasly,"AlphaTauri's Pierre Gasly said losing the ""iconic"" Monaco Grand Prix would be a ""shocker"". ""I think, and I really hope, we get to experience it as drivers because it's probably the toughest track of the season, the most challenging, and is my favourite one,"" Gasly said. The Monaco circuit has been a permanent fixture of the F1 calendar since 1955."
1650413961-619,https://www.inshorts.com/en/read,Japan fast food chain fires MD for saying 'get virgins' addicted to their food,"Japan's fast-food chain Yoshinoya, known for its inexpensive bowls of beef on rice, has fired its managing director over his alleged derogatory remarks toward women. Masaki Ito during a university lecture apparently said that the company should try to ""get virgins addicted"" to Yoshinoya’s food because ""once men treat them to expensive meals they won't eat beef bowls anymore""."
1650413961-929,https://www.inshorts.com/en/read,"Police share picture of oldest Mumbai police station, say it's 162 yrs old","Mumbai Police took to Twitter to share the picture of Pydhonie, the oldest police station in Mumbai. ""With its stone facade and iron railing arch balconies on every floor, this 162-year-old police station has indeed bore witness to history,"" police wrote on Twitter. Pictures of other police stations along with their establishment details were also shared."
1650413961-571,https://www.inshorts.com/en/read,That feels very proud too: Madhavan on being called Vedaant's father,"Actor R Madhavan on Tuesday responded to writer Anand Ranganathan's tweet about his upcoming film 'Rocketry' referring to him as Vedaant Madhavan's father. The actor wrote, ""Somehow that felt very proud too. Thank you chief."" Vedaant won gold medal in the men's 800m freestyle event and silver medal in the 1500m freestyle swimming event at the Danish Open in Copenhagen."
1650413961-1114,https://www.inshorts.com/en/read,We didn't capitalise on what was a very good base while batting: Fleming,"CSK head coach Stephen Fleming said they couldn't capitalise in the last five overs while batting against GT on Sunday. Fleming added, ""Two contributing factors [towards our defeat] were outstanding innings from David Miller and a very good cameo from Rashid Khan."" He further said, ""It's a hard one...we were in control...so, losing from there is very hard."""
1650413961-1047,https://www.inshorts.com/en/read,FIR not an encyclopedia of events: SC on HC granting bail to Ashish Mishra,"The Supreme Court has cancelled the bail granted to Union Minister Ajay Mishra Teni's son Ashish Mishra in the Lakhimpur case. Referring to Allahabad High Court's earlier order which granted bail to Ashish, it said, ""FIR cannot be treated as an encyclopedia of events. Judicial precedents were ignored."" It also said victims were denied the chance of an effective hearing."
1650413961-773,https://www.inshorts.com/en/read,3 explosions hit school in Afghanistan,"Three explosions hit a school in Afghanistan's Kabul on Tuesday, killing several people, according to Afghan security and health officials. There was no immediate claim of responsibility for the attack. Many residents in the neighbourhood belong to the Shia Hazara community, an ethnic and religious minority frequently targeted by Sunni militant groups, including Islamic State."
1650413961-697,https://www.inshorts.com/en/read,Ukraine shoots down $15 mn Russian helicopter with $100 missile system,"Ukrainian troops shot down a $15 million Russian Ka-52 helicopter by using an air defence missile system worth $100. As per a post shared by the Ukrainian military unit Operational Command 'East', the military unit used an 'Igla', a portable surface-to-air missile (SAM) system that was developed by the Soviet Union. They also shared pictures of the crash site."
1650413961-854,https://www.inshorts.com/en/read,"6 killed, several injured as bus crashes into SUV in Uttar Pradesh's Deoria","Six people died and several others were left injured after a collision between an SUV and a bus in Uttar Pradesh's Deoria on Monday late night. The incident took place when the SUV carrying passengers was returning from a Tilak ceremony. ""The bus came from the opposite direction and rammed into the vehicle,"" Deoria Superintendent of Police Shripati Mishra said."
1650413961-526,https://www.inshorts.com/en/read,"13,964 posts removed due to increasing communal tension: Mumbai Police","Around 13,964 social media posts have been deleted in the last four months due to an increase in communal tension and violence in the country, the Mumbai Police said. The special branch of Mumbai Police deleted 5,754 posts in January, 4,252 posts in February and 3,958 social media posts in March."
1650413961-535,https://www.inshorts.com/en/read,5 accused in Jahangirpuri violence charged under National Security Act: Reports,"Five accused in Jahangirpuri violence have been reportedly charged under the stringent National Security Act, which allows detention for up to one year without any charge. Clashes broke out during a Hanuman Jayanti rally in North West Delhi's Jahangirpuri on Saturday. Police had said that stones were pelted and several vehicles were set ablaze during the clashes."
1650413961-1039,https://www.inshorts.com/en/read,20 injured after bus overturns in Madhya Pradesh's Sagar,"A bus returning from a marriage party overturned on the Khuria Rahatgarh road in Madhya Pradesh's Sagar district on Monday. According to the police, at least 20 passengers got injured after the bus skidded off the road. The bus, which was returning to Kesli, overturned after its driver, who later fled the spot, dozed off while driving, police said."
1650413961-545,https://www.inshorts.com/en/read,I actually wanted to quit tennis: 2019 US Open champion Andreescu,"2019 US Open champion Bianca Andreescu has revealed she ""wanted to quit"" tennis before taking a break from tennis earlier this year due to mental health concerns. ""It was really bad. I'm privileged in a way for having this opportunity...doing all of this,"" she added. This week's Porsche Tennis Grand Prix is the 21-year-old's first tournament of the 2022 season."
1650413961-1289,https://www.inshorts.com/en/read,Ex-Assam Congress chief Ripun Bora joins TMC after quitting Congress,"Former Assam Congress chief Ripun Bora on Sunday quit the party and joined TMC in presence of MP Abhishek Banerjee. While tendering his resignation, Bora said, ""Instead of fighting against BJP, a section of senior...leaders of Assam Congress have been maintaining secret understanding with BJP government especially the CM."" He added, ""I shall continue my fight more vigorously against BJP."""
